order_id, amount_paid, address_id  ,customer_id ,date_create ,date_updated , order_status
903,63477,0,6664,2003-05-22 20:56:01.0,null,Placed
904,88336,0,7005,2007-12-01 09:53:33.0,null,Placed
905,45610,0,9225,1996-07-17 09:44:26.0,null,Placed
906,34887,0,2451,1995-12-16 23:41:18.0,null,Placed
907,96921,0,3596,2005-02-09 21:48:08.0,null,Placed
908,65763,0,9843,2001-05-15 04:46:34.0,null,Placed
909,70221,0,7972,2006-11-27 15:54:00.0,null,Placed
910,22990,0,6820,2011-04-18 02:50:45.0,null,Placed
911,55022,0,6374,2002-11-08 07:40:57.0,null,Placed
912,5968,0,639,1995-01-13 10:20:33.0,null,Placed
913,86613,0,5962,1999-01-05 06:26:10.0,null,Placed
914,3438,0,5250,2004-04-14 19:31:18.0,null,Placed
915,86757,0,4992,2004-12-14 18:25:10.0,null,Placed
916,28514,0,6004,2000-07-31 19:09:46.0,null,Placed
917,18678,0,9671,2012-07-21 03:06:44.0,null,Placed
918,13408,0,5274,1995-01-09 22:00:32.0,null,Placed
919,97568,0,2524,1995-03-12 12:10:36.0,null,Placed
920,29476,0,518,2011-09-01 20:31:43.0,null,Placed
921,10713,0,1242,2009-01-04 17:00:07.0,null,Placed
922,58892,0,9761,2007-10-15 08:15:53.0,null,Placed
923,37761,0,1875,2004-12-16 19:25:30.0,null,Placed
924,5096,0,4944,2001-10-22 12:06:54.0,null,Placed
925,58196,0,2258,2013-05-02 05:59:13.0,null,Placed
926,45898,0,9834,2012-10-22 09:52:10.0,null,Placed
927,7471,0,3982,2000-11-09 12:17:07.0,null,Placed
928,92589,0,9750,2004-04-08 17:04:50.0,null,Placed
929,52669,0,7529,2004-07-04 11:05:08.0,null,Placed
930,29014,0,285,2009-02-27 05:46:16.0,null,Placed
931,19246,0,1721,1995-12-09 21:47:40.0,null,Placed
932,19496,0,3046,2013-06-05 16:41:22.0,null,Placed
933,54849,0,6124,2005-10-03 23:17:50.0,null,Placed
934,63558,0,1024,2010-09-08 14:48:43.0,null,Placed
935,12520,0,105,1997-10-11 09:42:54.0,null,Placed
936,96040,0,6510,2012-01-15 02:30:45.0,null,Placed
937,9144,0,3395,2010-01-18 02:31:28.0,null,Placed
938,71525,0,7711,2001-12-28 22:10:16.0,null,Placed
939,53106,0,9032,2011-08-01 15:27:10.0,null,Placed
940,36923,0,6369,2013-11-19 22:23:37.0,null,Placed
941,39367,0,4324,2001-08-09 20:08:00.0,null,Placed
942,7756,0,2882,1996-05-12 00:48:32.0,null,Placed
943,41472,0,6864,2001-07-22 00:41:43.0,null,Placed
944,88297,0,4913,1996-04-04 04:10:21.0,null,Placed
945,83179,0,8795,1999-03-01 22:49:29.0,null,Placed
946,40420,0,4125,2012-08-20 07:02:06.0,null,Placed
947,76506,0,7619,1998-09-09 20:21:38.0,null,Placed
948,16776,0,5844,2001-09-10 11:19:29.0,null,Placed
949,20898,0,4997,2011-08-16 17:19:22.0,null,Placed
950,47874,0,7177,2012-12-17 23:14:44.0,null,Placed
951,82919,0,2847,2008-03-26 10:27:16.0,null,Placed
952,84916,0,123,2013-06-20 06:35:08.0,null,Placed
953,24156,0,2574,2001-11-05 17:31:19.0,null,Placed
954,73711,0,2665,2008-05-17 18:56:47.0,null,Placed
955,75253,0,4009,2014-12-25 01:25:04.0,null,Placed
956,38408,0,3778,2014-04-06 05:39:57.0,null,Placed
957,51916,0,9734,1999-04-12 13:41:52.0,null,Placed
958,45007,0,4172,2004-02-29 11:10:08.0,null,Placed
959,42664,0,7050,2009-08-24 11:34:16.0,null,Placed
960,4591,0,127,2002-06-18 21:07:22.0,null,Placed
961,95873,0,4089,2007-02-05 13:20:19.0,null,Placed
962,25864,0,1743,2001-12-19 07:21:13.0,null,Placed
963,48150,0,5484,2004-06-23 09:14:37.0,null,Placed
964,13430,0,974,2005-07-26 18:31:59.0,null,Placed
965,9326,0,9044,2014-08-10 17:11:49.0,null,Placed
966,44998,0,697,2000-08-05 07:48:08.0,null,Placed
967,82414,0,2382,2011-05-05 02:10:18.0,null,Placed
968,40980,0,795,1995-02-12 17:00:09.0,null,Placed
969,96507,0,7909,2010-07-25 16:12:49.0,null,Placed
970,38776,0,4180,2002-06-17 10:48:00.0,null,Placed
971,385,0,6413,2000-06-20 06:47:08.0,null,Placed
972,76232,0,7589,2012-08-21 16:09:14.0,null,Placed
973,36085,0,8220,1998-02-21 04:47:42.0,null,Placed
974,39289,0,6439,1997-08-15 17:28:23.0,null,Placed
975,11262,0,7700,2003-01-29 15:56:53.0,null,Placed
976,34186,0,7596,2001-01-13 13:39:14.0,null,Placed
977,94920,0,7189,1997-04-01 12:10:34.0,null,Placed
978,9245,0,6542,2002-05-23 15:30:35.0,null,Placed
979,94340,0,2995,2006-01-21 17:45:59.0,null,Placed
980,20801,0,8730,2000-11-15 23:24:00.0,null,Placed
981,60347,0,8085,2004-11-23 15:18:52.0,null,Placed
982,31055,0,4325,2014-06-03 22:49:34.0,null,Placed
983,47643,0,6131,2011-12-05 04:02:34.0,null,Placed
984,44240,0,4534,1996-01-16 10:25:20.0,null,Placed
985,48629,0,2296,2009-04-20 11:03:14.0,null,Placed
986,19338,0,3670,2011-04-12 14:15:51.0,null,Placed
987,91352,0,5008,2002-04-12 08:59:19.0,null,Placed
988,55550,0,9574,1998-03-12 00:39:07.0,null,Placed
989,40798,0,4363,1998-06-18 03:02:26.0,null,Placed
990,63974,0,1990,2004-05-26 16:25:04.0,null,Placed
991,35321,0,2758,2007-11-27 08:46:01.0,null,Placed
992,77732,0,1787,2004-06-25 05:35:42.0,null,Placed
993,83120,0,9800,2008-11-17 01:02:15.0,null,Placed
994,30698,0,8819,2005-06-12 13:41:14.0,null,Placed
995,83945,0,684,2013-10-17 22:28:38.0,null,Placed
996,88604,0,7938,2007-12-31 08:01:43.0,null,Placed
997,69306,0,3622,2005-02-22 16:13:00.0,null,Placed
998,20276,0,4237,2006-12-09 10:39:01.0,null,Placed
999,94387,0,5312,2012-03-26 17:09:50.0,null,Placed
1000,66816,0,5069,2005-05-14 20:48:58.0,null,Placed
1001,80400,0,9510,2006-02-04 18:03:16.0,null,Placed
1002,49768,0,722,2004-03-11 01:49:52.0,null,Placed
1003,88678,0,3969,2002-03-07 17:27:15.0,null,Placed
1004,79051,0,1465,2010-12-28 20:55:48.0,null,Placed
1005,36793,0,4588,1998-03-21 16:20:52.0,null,Placed
1006,56756,0,6293,2010-06-17 14:01:00.0,null,Placed
1007,50023,0,2754,1998-02-23 10:24:39.0,null,Placed
1008,56773,0,8637,2012-05-04 22:47:08.0,null,Placed
1009,15730,0,3214,2002-01-18 06:02:25.0,null,Placed
1010,22038,0,1095,2002-04-06 08:06:50.0,null,Placed
1011,13666,0,7471,1996-10-08 10:10:42.0,null,Placed
1012,32941,0,6023,2005-10-19 08:56:50.0,null,Placed
1013,54465,0,1867,2002-03-21 22:22:42.0,null,Placed
1014,95466,0,4167,1996-11-01 09:44:42.0,null,Placed
1015,74504,0,2040,2014-04-14 05:04:21.0,null,Placed
1016,33196,0,9206,1997-06-20 18:21:31.0,null,Placed
1017,87602,0,877,1996-11-28 08:00:55.0,null,Placed
1018,92490,0,1211,2008-09-04 03:36:47.0,null,Placed
1019,99261,0,9681,2013-02-03 19:36:58.0,null,Placed
1020,66971,0,4463,1998-06-06 02:07:07.0,null,Placed
1021,6366,0,4353,2007-05-07 15:41:13.0,null,Placed
1022,16058,0,1606,1997-02-09 20:44:31.0,null,Placed
1023,75307,0,7649,2000-08-30 02:12:23.0,null,Placed
1024,27913,0,1150,2008-11-11 22:57:41.0,null,Placed
1025,33850,0,8848,2013-02-11 04:00:05.0,null,Placed
1026,91041,0,375,2001-11-11 13:41:54.0,null,Placed
1027,73477,0,7532,2008-11-21 22:56:53.0,null,Placed
1028,7828,0,4174,2010-07-22 12:29:57.0,null,Placed
1029,80083,0,1035,2003-12-06 01:57:29.0,null,Placed
1030,73002,0,4712,2008-07-23 08:53:04.0,null,Placed
1031,30267,0,2869,2007-03-27 00:16:45.0,null,Placed
1032,18343,0,6404,2012-02-21 10:20:19.0,null,Placed
1033,11997,0,4339,2003-08-13 07:49:07.0,null,Placed
1034,13427,0,1889,2011-02-17 22:59:28.0,null,Placed
1035,2761,0,8103,2007-09-13 04:56:46.0,null,Placed
1036,14519,0,4829,1996-08-22 15:07:21.0,null,Placed
1037,10103,0,4867,2006-12-20 01:51:46.0,null,Placed
1038,36543,0,8499,2003-01-26 04:41:18.0,null,Placed
1039,21552,0,4740,2005-01-01 11:58:04.0,null,Placed
1040,76719,0,2793,2005-09-07 23:40:33.0,null,Placed
1041,35494,0,1162,1995-03-20 02:41:27.0,null,Placed
1042,2514,0,6265,2014-06-21 20:41:38.0,null,Placed
1043,48739,0,7603,2000-01-06 17:09:26.0,null,Placed
1044,5943,0,1033,1999-11-17 00:15:01.0,null,Placed
1045,36394,0,2168,2000-10-07 06:36:12.0,null,Placed
1046,7036,0,6991,1996-11-08 23:16:10.0,null,Placed
1047,22733,0,3385,1999-09-30 00:46:36.0,null,Placed
1048,57712,0,361,1999-10-11 04:02:15.0,null,Placed
1049,73332,0,2387,1996-12-25 15:42:23.0,null,Placed
1050,37318,0,613,2002-09-05 06:14:58.0,null,Placed
1051,19328,0,2388,2012-01-19 18:58:21.0,null,Placed
1052,98036,0,2581,1996-12-11 13:00:37.0,null,Placed
1053,44029,0,1252,2013-08-19 06:17:40.0,null,Placed
1054,37318,0,539,2011-07-03 18:42:19.0,null,Placed
1055,46618,0,7091,1998-04-13 13:30:34.0,null,Placed
1056,99315,0,94,2009-07-02 20:10:35.0,null,Placed
1057,82013,0,2356,2003-10-03 07:07:47.0,null,Placed
1058,20885,0,1738,1999-10-22 15:20:14.0,null,Placed
1059,58244,0,5888,2012-01-19 16:29:53.0,null,Placed
1060,6854,0,9166,2001-08-20 00:21:58.0,null,Placed
1061,63685,0,3974,2012-08-26 07:11:47.0,null,Placed
1062,11733,0,4430,1996-04-30 08:41:17.0,null,Placed
1063,88022,0,5818,1997-05-07 16:34:55.0,null,Placed
1064,65908,0,459,2011-07-17 23:38:50.0,null,Placed
1065,81329,0,4074,2004-09-05 18:32:31.0,null,Placed
1066,76911,0,4962,2009-12-16 10:14:32.0,null,Placed
1067,11152,0,6862,2004-03-12 07:18:18.0,null,Placed
1068,28786,0,83,1997-04-02 05:25:02.0,null,Placed
1069,14933,0,8192,2008-07-23 01:46:42.0,null,Placed
1070,75963,0,9955,2002-01-31 21:33:31.0,null,Placed
1071,94670,0,7429,2005-01-13 00:10:15.0,null,Placed
1072,83562,0,1503,2014-09-30 05:19:02.0,null,Placed
1073,92602,0,9823,2006-11-24 15:50:39.0,null,Placed
1074,36818,0,9334,2000-05-21 06:30:34.0,null,Placed
1075,15244,0,6986,2000-01-30 07:00:25.0,null,Placed
1076,84668,0,767,2007-11-21 01:02:45.0,null,Placed
1077,78534,0,965,2000-08-29 23:38:09.0,null,Placed
1078,77926,0,6503,1995-12-25 21:39:59.0,null,Placed
1079,79334,0,2955,2004-10-20 02:14:05.0,null,Placed
1080,21783,0,8117,2014-07-23 13:09:24.0,null,Placed
1081,41244,0,6117,2004-03-29 15:05:06.0,null,Placed
1082,32326,0,9184,2010-12-09 16:01:37.0,null,Placed
1083,37473,0,574,1997-10-11 01:40:00.0,null,Placed
1084,28005,0,519,1998-06-30 22:56:02.0,null,Placed
1085,54280,0,6128,2011-11-14 11:15:49.0,null,Placed
1086,14812,0,2404,2008-01-16 17:04:39.0,null,Placed
1087,24736,0,1793,2012-01-31 16:20:23.0,null,Placed
1088,3281,0,852,2001-04-06 19:26:50.0,null,Placed
1089,32861,0,8131,2001-01-20 23:09:09.0,null,Placed
1090,61018,0,1321,1999-10-29 10:21:59.0,null,Placed
1091,74790,0,4102,1998-06-20 06:05:14.0,null,Placed
1092,6398,0,8717,2013-10-22 13:53:08.0,null,Placed
1093,38104,0,905,2003-10-10 20:37:52.0,null,Placed
1094,29738,0,5614,1998-10-12 01:37:08.0,null,Placed
1095,89075,0,9983,2013-06-16 11:21:06.0,null,Placed
1096,1414,0,3037,2012-01-25 09:15:23.0,null,Placed
1097,59099,0,1140,2001-01-26 21:16:43.0,null,Placed
1098,59791,0,1949,1995-09-17 12:31:29.0,null,Placed
1099,69255,0,6675,2010-08-28 23:54:04.0,null,Placed
1100,1084,0,6309,2006-01-25 15:31:14.0,null,Placed
1101,87407,0,6295,2001-10-31 06:38:22.0,null,Placed
1102,38756,0,2832,1998-03-17 07:17:16.0,null,Placed
1103,81498,0,8680,1998-05-27 02:58:36.0,null,Placed
1104,3183,0,8433,1996-12-27 14:19:04.0,null,Placed
1105,34312,0,6533,2011-05-17 03:25:57.0,null,Placed
1106,24401,0,8422,2006-02-20 16:59:39.0,null,Placed
1107,11729,0,9243,2011-12-22 17:32:08.0,null,Placed
1108,51797,0,7964,2001-08-09 23:18:00.0,null,Placed
1109,36753,0,707,2000-08-09 01:25:41.0,null,Placed
1110,55110,0,9660,2006-03-08 14:58:50.0,null,Placed
1111,53562,0,8172,2013-08-15 21:07:22.0,null,Placed
1112,25901,0,3129,2008-08-11 08:13:37.0,null,Placed
1113,20339,0,3798,2011-06-06 09:30:20.0,null,Placed
1114,52251,0,6157,2012-04-15 14:09:49.0,null,Placed
1115,65259,0,9695,1998-07-12 20:00:24.0,null,Placed
1116,26874,0,3297,1996-03-25 20:53:30.0,null,Placed
1117,94401,0,7139,1999-02-04 05:29:05.0,null,Placed
1118,94706,0,1549,2004-01-25 23:34:41.0,null,Placed
1119,96955,0,9531,2009-12-21 09:08:14.0,null,Placed
1120,24403,0,5609,2005-08-15 10:58:37.0,null,Placed
1121,12074,0,6808,1997-03-19 21:23:21.0,null,Placed
1122,53197,0,532,2000-01-17 11:04:31.0,null,Placed
1123,17131,0,7740,2011-11-15 16:33:47.0,null,Placed
1124,86747,0,2002,2009-06-16 13:54:19.0,null,Placed
1125,995,0,5599,1996-02-22 11:38:19.0,null,Placed
1126,88331,0,3868,2007-09-21 01:22:27.0,null,Placed
1127,87099,0,7206,2011-12-05 02:51:12.0,null,Placed
1128,18065,0,8911,2000-03-19 06:51:01.0,null,Placed
1129,26953,0,7895,2010-05-29 21:52:00.0,null,Placed
1130,71369,0,7501,1997-05-31 12:31:31.0,null,Placed
1131,92918,0,923,2013-07-09 16:09:49.0,null,Placed
1132,97828,0,893,2007-07-22 02:55:24.0,null,Placed
1133,80233,0,9679,1995-12-04 05:52:01.0,null,Placed
1134,28216,0,1209,2011-10-27 19:50:42.0,null,Placed
1135,41517,0,893,1999-08-29 01:30:08.0,null,Placed
1136,5694,0,2035,1999-04-19 23:39:48.0,null,Placed
1137,86899,0,6782,2002-08-29 12:20:34.0,null,Placed
1138,53659,0,7042,2008-04-03 22:30:17.0,null,Placed
1139,38138,0,7301,1997-01-21 12:48:58.0,null,Placed
1140,56656,0,4767,2005-06-05 03:55:56.0,null,Placed
1141,89933,0,9784,2013-06-30 04:58:31.0,null,Placed
1142,66628,0,8338,1995-07-10 05:45:20.0,null,Placed
1143,12079,0,7980,2013-09-04 22:28:14.0,null,Placed
1144,50781,0,344,2009-07-20 01:18:33.0,null,Placed
1145,77614,0,1441,2004-12-10 01:27:33.0,null,Placed
1146,47245,0,3949,2012-05-09 05:59:22.0,null,Placed
1147,53081,0,4876,2007-10-27 16:44:32.0,null,Placed
1148,59052,0,7446,1997-04-30 08:02:50.0,null,Placed
1149,59585,0,5906,2010-06-12 23:05:28.0,null,Placed
1150,18875,0,3175,1999-06-03 11:37:48.0,null,Placed
1151,25756,0,8883,2012-01-22 15:53:19.0,null,Placed
1152,87918,0,3150,1996-04-10 13:42:46.0,null,Placed
1153,39645,0,666,2011-12-26 00:29:27.0,null,Placed
1154,54507,0,703,2001-10-17 15:03:39.0,null,Placed
1155,40957,0,8435,2000-02-28 23:24:11.0,null,Placed
1156,30466,0,3984,2006-05-24 12:36:47.0,null,Placed
1157,64125,0,4842,2010-08-14 03:02:08.0,null,Placed
1158,79770,0,4098,2003-11-16 08:32:59.0,null,Placed
1159,12152,0,3755,2010-03-27 11:04:03.0,null,Placed
1160,86498,0,6651,2006-02-13 16:04:07.0,null,Placed
1161,44005,0,147,2011-10-10 13:38:48.0,null,Placed
1162,50994,0,658,2003-09-14 11:23:35.0,null,Placed
1163,71150,0,2120,2002-04-14 04:20:51.0,null,Placed
1164,95686,0,4915,2003-01-02 15:38:41.0,null,Placed
1165,54277,0,5981,2005-11-20 12:29:33.0,null,Placed
1166,3303,0,9900,1998-08-18 05:17:07.0,null,Placed
1167,68261,0,4564,2013-05-19 02:47:00.0,null,Placed
1168,38528,0,1484,2003-08-06 17:27:21.0,null,Placed
1169,31158,0,6410,2010-02-24 11:10:41.0,null,Placed
1170,7571,0,7628,1999-04-12 21:03:10.0,null,Placed
1171,63995,0,1005,1998-08-31 03:55:18.0,null,Placed
1172,39689,0,3077,2001-12-25 09:35:23.0,null,Placed
1173,47862,0,224,2002-01-21 21:04:46.0,null,Placed
1174,75069,0,8795,2013-10-12 01:48:38.0,null,Placed
1175,55672,0,9972,2011-05-13 21:24:22.0,null,Placed
1176,73325,0,2980,2011-06-08 18:47:12.0,null,Placed
1177,88948,0,3031,2000-06-16 17:20:14.0,null,Placed
1178,61682,0,9012,2009-03-08 09:40:23.0,null,Placed
1179,58778,0,8365,2000-01-17 17:49:09.0,null,Placed
1180,1175,0,9727,2008-08-11 10:27:34.0,null,Placed
1181,46042,0,4856,2014-10-20 14:12:05.0,null,Placed
1182,19072,0,524,2002-01-25 05:06:25.0,null,Placed
1183,81401,0,7717,2006-04-16 14:51:40.0,null,Placed
1184,20857,0,5743,2004-10-10 16:06:30.0,null,Placed
1185,80011,0,8767,2008-04-19 13:11:16.0,null,Placed
1186,13600,0,8908,1995-03-27 17:57:32.0,null,Placed
1187,42568,0,4921,2011-01-05 01:28:10.0,null,Placed
1188,59468,0,1976,2003-06-26 14:17:50.0,null,Placed
1189,21472,0,8185,2005-09-10 23:47:45.0,null,Placed
1190,21182,0,4213,2002-06-29 23:21:52.0,null,Placed
1191,36448,0,9551,2002-08-09 10:27:02.0,null,Placed
1192,64802,0,8212,2009-03-07 09:13:10.0,null,Placed
1193,83962,0,1448,2001-05-06 02:14:58.0,null,Placed
1194,90155,0,4123,2008-06-12 17:31:21.0,null,Placed
1195,63341,0,7265,2005-02-19 20:16:22.0,null,Placed
1196,51753,0,6806,1996-03-07 12:58:52.0,null,Placed
1197,9126,0,9430,2008-04-27 15:54:40.0,null,Placed
1198,19034,0,1712,1995-04-09 02:29:22.0,null,Placed
1199,39771,0,1227,2009-10-15 16:30:43.0,null,Placed
1200,69161,0,3496,2012-06-21 03:40:30.0,null,Placed
1201,12905,0,1022,2014-03-27 10:59:42.0,null,Placed
1202,54133,0,9804,2013-05-23 03:05:05.0,null,Placed
1203,47287,0,6537,1997-09-22 01:40:48.0,null,Placed
1204,26724,0,2388,1997-10-12 09:22:44.0,null,Placed
1205,76209,0,6740,2014-06-21 07:05:28.0,null,Placed
1206,81169,0,7376,1998-02-01 04:57:52.0,null,Placed
1207,76716,0,1207,2007-08-19 11:54:06.0,null,Placed
1208,4396,0,8467,2000-05-26 18:06:04.0,null,Placed
1209,47310,0,1060,1998-07-24 12:11:07.0,null,Placed
1210,44084,0,2290,1998-11-16 21:00:51.0,null,Placed
1211,23100,0,9315,2006-02-06 13:06:56.0,null,Placed
1212,80570,0,2416,2002-03-07 19:50:57.0,null,Placed
1213,50994,0,8499,2010-05-22 13:40:08.0,null,Placed
1214,90700,0,9909,2013-09-22 19:04:35.0,null,Placed
1215,71953,0,6641,2004-01-26 11:21:32.0,null,Placed
1216,62927,0,4486,2006-02-26 12:51:14.0,null,Placed
1217,13019,0,5455,2007-11-29 23:02:54.0,null,Placed
1218,23076,0,212,2004-12-24 02:12:02.0,null,Placed
1219,90914,0,1024,2007-07-07 21:44:34.0,null,Placed
1220,37652,0,1014,2006-04-11 04:04:25.0,null,Placed
1221,90953,0,2281,2013-02-18 13:50:24.0,null,Placed
1222,57797,0,4146,1998-12-27 10:26:18.0,null,Placed
1223,71750,0,2480,1995-08-15 02:41:23.0,null,Placed
1224,1744,0,3637,2003-09-03 16:03:18.0,null,Placed
1225,1503,0,2909,2008-01-05 06:18:43.0,null,Placed
1226,35163,0,7167,1996-05-19 11:16:53.0,null,Placed
1227,34568,0,7817,2004-08-05 12:04:29.0,null,Placed
1228,22888,0,1726,1998-12-06 22:15:15.0,null,Placed
1229,11885,0,9083,1996-12-29 06:38:01.0,null,Placed
1230,18051,0,5704,2004-12-11 11:54:13.0,null,Placed
1231,51767,0,5617,2000-05-18 07:47:29.0,null,Placed
1232,98787,0,2393,2014-10-20 02:55:25.0,null,Placed
1233,50555,0,6507,2001-12-04 18:03:13.0,null,Placed
1234,10405,0,7266,2012-01-16 12:12:24.0,null,Placed
1235,38213,0,5972,2008-05-24 17:25:24.0,null,Placed
1236,67043,0,7503,2008-10-25 07:37:27.0,null,Placed
1237,62182,0,8952,1999-12-25 11:40:27.0,null,Placed
1238,42905,0,5430,1998-07-16 23:49:04.0,null,Placed
1239,66785,0,4494,2013-08-09 15:31:58.0,null,Placed
1240,39076,0,8154,2000-04-11 20:29:30.0,null,Placed
1241,39609,0,5252,2000-05-10 14:25:51.0,null,Placed
1242,1227,0,80,2001-03-16 02:08:59.0,null,Placed
1243,96801,0,3543,2009-01-06 05:12:38.0,null,Placed
1244,25305,0,720,2001-01-14 06:20:03.0,null,Placed
1245,48868,0,6562,2000-06-01 21:50:59.0,null,Placed
1246,91719,0,1085,1995-06-30 00:33:45.0,null,Placed
1247,12634,0,2974,1995-11-19 14:28:31.0,null,Placed
1248,62650,0,6276,2004-07-18 17:38:45.0,null,Placed
1249,86928,0,1105,2007-01-02 01:13:24.0,null,Placed
1250,50443,0,4798,1995-09-21 21:45:49.0,null,Placed
1251,55130,0,7726,2003-10-19 12:05:39.0,null,Placed
1252,8223,0,8620,2012-08-15 08:39:45.0,null,Placed
1253,6406,0,4871,2013-08-02 16:45:12.0,null,Placed
1254,25303,0,5733,2014-07-20 07:31:04.0,null,Placed
1255,61819,0,4660,2003-11-08 17:26:11.0,null,Placed
1256,33617,0,2222,2004-05-20 16:30:28.0,null,Placed
1257,38785,0,4958,2009-01-03 10:14:57.0,null,Placed
1258,96520,0,2181,2008-09-20 05:46:54.0,null,Placed
1259,15628,0,5252,2013-02-08 12:57:26.0,null,Placed
1260,29421,0,295,1996-10-24 07:34:20.0,null,Placed
1261,24443,0,6305,1998-06-20 01:01:51.0,null,Placed
1262,31271,0,4560,2003-01-19 08:19:06.0,null,Placed
1263,61901,0,5559,2013-07-14 17:53:24.0,null,Placed
1264,84318,0,1007,2011-05-19 13:10:22.0,null,Placed
1265,45296,0,1587,2002-06-26 10:34:44.0,null,Placed
1266,55458,0,3223,2009-07-29 13:57:03.0,null,Placed
1267,36597,0,7099,2013-09-06 15:44:47.0,null,Placed
1268,48626,0,9318,2006-03-17 08:37:06.0,null,Placed
1269,77547,0,5043,2004-07-18 07:32:03.0,null,Placed
1270,49701,0,7994,2003-11-01 14:27:58.0,null,Placed
1271,28595,0,5081,2006-03-20 10:13:43.0,null,Placed
1272,9244,0,267,1998-03-21 03:46:36.0,null,Placed
1273,82214,0,1469,2003-02-10 06:39:21.0,null,Placed
1274,97367,0,3375,2005-03-27 14:19:46.0,null,Placed
1275,79275,0,9101,1999-07-29 10:07:37.0,null,Placed
1276,15816,0,5489,2004-09-15 03:11:41.0,null,Placed
1277,24627,0,9840,2008-09-16 05:19:42.0,null,Placed
1278,81874,0,4880,2013-06-18 09:17:15.0,null,Placed
1279,34190,0,6988,2006-12-05 13:50:26.0,null,Placed
1280,89458,0,7909,1998-10-23 03:55:38.0,null,Placed
1281,63226,0,1454,2011-10-25 23:11:50.0,null,Placed
1282,95677,0,648,1997-11-10 22:54:45.0,null,Placed
1283,57297,0,2635,2000-08-25 22:01:20.0,null,Placed
1284,44818,0,3682,1998-04-23 13:06:55.0,null,Placed
1285,20169,0,4261,2012-03-18 12:32:54.0,null,Placed
1286,9902,0,4393,2001-10-11 18:15:07.0,null,Placed
1287,79190,0,6892,2005-06-30 17:04:19.0,null,Placed
1288,86303,0,374,2012-03-28 01:27:05.0,null,Placed
1289,87290,0,5013,2005-07-14 12:59:34.0,null,Placed
1290,39999,0,5141,2008-10-16 11:36:05.0,null,Placed
1291,46963,0,3205,2008-09-10 21:56:56.0,null,Placed
1292,52054,0,3979,2014-09-22 02:34:14.0,null,Placed
1293,86102,0,5316,2007-09-20 18:05:43.0,null,Placed
1294,66054,0,8545,2002-10-16 01:34:51.0,null,Placed
1295,27586,0,4453,2010-03-02 20:59:18.0,null,Placed
1296,56570,0,6155,2000-07-16 22:30:59.0,null,Placed
1297,36024,0,9932,2003-01-15 11:30:20.0,null,Placed
1298,16872,0,5171,1998-11-07 04:30:56.0,null,Placed
1299,41415,0,8253,2001-01-23 11:14:20.0,null,Placed
1300,89638,0,9375,2001-10-24 05:22:12.0,null,Placed
1301,75833,0,1494,2006-06-09 12:10:46.0,null,Placed
1302,4220,0,434,2006-11-18 13:16:39.0,null,Placed
1303,99347,0,1620,2003-10-26 03:00:15.0,null,Placed
1304,72653,0,2323,2010-04-26 11:04:07.0,null,Placed
1305,30721,0,635,1995-11-11 22:20:11.0,null,Placed
1306,10124,0,9266,2014-12-18 14:40:14.0,null,Placed
1307,62306,0,352,2011-12-09 10:04:57.0,null,Placed
1308,72906,0,1112,2014-11-10 23:36:20.0,null,Placed
1309,34867,0,2934,1995-04-24 17:40:58.0,null,Placed
1310,79929,0,860,2004-05-10 14:25:48.0,null,Placed
1311,3729,0,8756,2012-09-24 04:22:06.0,null,Placed
1312,4277,0,2139,2008-02-27 13:37:47.0,null,Placed
1313,52883,0,7882,2014-04-12 05:32:16.0,null,Placed
1314,30447,0,9179,2013-02-14 00:58:18.0,null,Placed
1315,96865,0,8625,2001-02-23 07:24:30.0,null,Placed
1316,34013,0,2334,2002-09-04 21:34:57.0,null,Placed
1317,52808,0,4471,2014-04-23 14:25:20.0,null,Placed
1318,10568,0,2734,2010-04-23 00:54:40.0,null,Placed
1319,58047,0,1300,1997-12-22 17:26:54.0,null,Placed
1320,58625,0,4315,1999-11-30 09:26:17.0,null,Placed
1321,58867,0,7482,1998-05-19 04:45:16.0,null,Placed
1322,99122,0,6337,2007-08-30 01:33:45.0,null,Placed
1323,93332,0,8257,2010-07-28 04:38:22.0,null,Placed
1324,58615,0,2773,2002-07-10 03:09:15.0,null,Placed
1325,70971,0,6357,2003-10-12 08:11:17.0,null,Placed
1326,59445,0,9507,2000-10-22 01:22:29.0,null,Placed
1327,74155,0,1836,1999-05-01 20:55:10.0,null,Placed
1328,27980,0,46,2003-10-14 21:55:35.0,null,Placed
1329,3262,0,376,2004-03-22 17:13:23.0,null,Placed
1330,81642,0,9950,1996-11-12 23:30:58.0,null,Placed
1331,94735,0,9586,1998-02-11 21:15:25.0,null,Placed
1332,20348,0,7043,2013-11-10 16:20:57.0,null,Placed
1333,29910,0,8143,2011-11-20 16:40:29.0,null,Placed
1334,4890,0,8127,2010-06-10 05:37:53.0,null,Placed
1335,59575,0,6534,2001-10-25 06:44:22.0,null,Placed
1336,42801,0,9477,2007-03-31 19:32:57.0,null,Placed
1337,72128,0,5849,1995-01-22 02:35:47.0,null,Placed
1338,73308,0,5711,2014-12-05 12:52:39.0,null,Placed
1339,1443,0,7064,1999-04-12 02:13:23.0,null,Placed
1340,14047,0,8712,2000-12-13 01:24:03.0,null,Placed
1341,50998,0,2031,2012-02-18 08:14:17.0,null,Placed
1342,3256,0,735,2001-02-24 03:21:56.0,null,Placed
1343,20022,0,1410,2014-10-12 11:00:24.0,null,Placed
